actor_i,actor_j,geo_km,log_geo_km,jaccard_presence,jaccard_rpa,geo_thousand_km
Belarus,Spain,2798.2764224040716,7.936758943199227,0.36666666666666664,0.08,2.7982764224040717
Belarus,Sweden,1218.0555943498396,7.105011091193574,0.36,0.23809523809523808,1.2180555943498397
Belarus,Switzerland,1576.8342574460492,7.363174481532268,0.125,0.15384615384615385,1.5768342574460492
Belarus,Türkiye,1774.4812730427568,7.481263418659636,0.4,0.2857142857142857,1.7744812730427568
Belarus,Ukraine,588.4561014837678,6.377502330007732,0.28,0.2222222222222222,0.5884561014837678
Belarus,United Kingdom,1919.0179113475565,7.55956882965229,0.36585365853658536,0.13333333333333333,1.9190179113475565
Belarus,United States,8702.343838816723,9.071347675119734,0.3333333333333333,0.14814814814814814,8.702343838816724
Belarus,Uruguay,12463.775298440272,9.430581739902474,0.3870967741935484,0.20833333333333334,12.463775298440272
Belarus,Venezuela,9637.657533277034,9.173433363603314,0.25,0.21428571428571427,9.637657533277034
Belgium,Brazil,8917.412806848928,9.095761139427903,0.6875,0.25,8.917412806848928
Belgium,Bulgaria,1775.9538030203405,7.482092911400931,0.48148148148148145,0.35294117647058826,1.7759538030203406
Belgium,Canada,6683.060807411186,8.807331366289246,0.32142857142857145,0.17647058823529413,6.683060807411186
Belgium,Chile,13535.370285286172,9.51306155928676,0.7222222222222222,0.22727272727272727,13.535370285286172
Belgium,China,7196.970119815411,8.88141539974365,0.59375,0.2916666666666667,7.19697011981541
Belgium,Colombia,8766.580330900442,9.07870208126299,0.3333333333333333,0.17647058823529413,8.766580330900442
Belgium,Czechia,773.9700543087996,6.651533183317754,0.35714285714285715,0.2631578947368421,0.7739700543087996
Belgium,Denmark,710.8387562047017,6.566445619561523,0.07407407407407407,0.14285714285714285,0.7108387562047017
Belgium,Ecuador,9667.160941683323,9.176489950891586,0.6896551724137931,0.2857142857142857,9.667160941683324
Belgium,Estonia,1595.9076802807672,7.375197931901091,0.14814814814814814,0.2857142857142857,1.5959076802807672
Belgium,Finland,2069.294576257707,7.634963043762643,0.5,0.35,2.069294576257707
Belgium,France,453.0170716509923,6.1159298105367235,0.75,0.3333333333333333,0.4530170716509923
Belgium,Germany,409.4531154980826,6.014822404670233,0.7027027027027027,0.17857142857142858,0.4094531154980826
Belgium,Greece,1848.2379934681364,7.521988028253867,0.07407407407407407,0.14285714285714285,1.8482379934681363
Belgium,Iceland,2086.6008703463754,7.64329164314601,0.037037037037037035,0.07142857142857142,2.086600870346375
Belgium,India,7063.374710050211,8.86267822053605,0.59375,0.125,7.063374710050211
Belgium,Italy,1075.5541113105105,6.980591260143687,0.7666666666666667,0.3181818181818182,1.0755541113105105
Belgium,Japan,9361.99221378777,9.1444133901771,0.625,0.22727272727272727,9.361992213787769
Belgium,Kazakhstan,4341.140503187847,8.375892381324494,0.037037037037037035,0.0,4.341140503187846
Belgium,Korea (DPRK),8443.299547794006,9.041128452873968,0.07407407407407407,0.14285714285714285,8.443299547794005
Belgium,Korea (ROK),8880.352744295014,9.091596558653906,0.5454545454545454,0.25,8.880352744295015
