actor_a,actor_b,actor_c,actor_a_idx,actor_b_idx,actor_c_idx,regime_triplet,k_small,k_mid,k_large,union_topics,sum_support,coverage_efficiency,unique_topics,mean_pairwise_overlap,coverage_efficiency_null,mean_pairwise_overlap_null,coverage_efficiency_resid,mean_pairwise_overlap_resid,triplet_region_1_share_mean,triplet_region_2_share_mean,triplet_region_3_share_mean
France,United States,Uruguay,7,8,12,2-3-3,17,18,19,34,54,0.6296296296296297,17,0.2711792252022137,0.634608203796515,0.2791798512950374,-0.0049785741668852,-0.0080006260928237,0.19720850722021965,0.38380279307939835,0.41898869970038205
France,United States,Finland,7,8,13,2-3-3,13,18,19,35,50,0.7,23,0.2236590038314176,0.6565662400344754,0.2563711270628983,0.0434337599655245,-0.0327121232314806,0.1428364265403102,0.4118606840697054,0.4453028893899844
France,United States,China,7,8,14,2-3-3,17,18,19,35,54,0.6481481481481481,19,0.2573861217539379,0.634608203796515,0.2791798512950374,0.0135399443516331,-0.0217937295410995,0.13618761930561013,0.4003742869533771,0.4634380937410127
France,United States,South Africa,7,8,15,2-3-3,18,18,19,33,55,0.6,17,0.3436159413170907,0.6323729458886732,0.2809721698366482,-0.0323729458886732,0.0626437714804425,0.19430997311948947,0.3344839774778537,0.47120604940265687
France,United States,India,7,8,16,2-3-3,13,18,19,35,50,0.7,22,0.2030651340996168,0.6565662400344754,0.2563711270628983,0.0434337599655245,-0.0533059929632813,0.14820615078915564,0.4242773580554449,0.4275164911553994
France,United States,Italy,7,8,17,2-3-3,15,18,19,32,52,0.6153846153846154,17,0.3186206896551724,0.6449077857667235,0.2699784977453338,-0.029523170382108,0.0486421919098385,0.19327182309641777,0.3075365552759226,0.49919162162765957
France,United States,Czechia,7,8,18,2-3-3,10,18,19,33,47,0.7021276595744681,22,0.2169540229885057,0.6851578435128152,0.2203083380862623,0.0169698160616529,-0.0033543150977565,0.13869302410843357,0.39256416949185563,0.46874280639971083
France,United States,Belgium,7,8,19,2-3-3,14,18,19,33,51,0.6470588235294118,18,0.2625889436234264,0.6526965177711143,0.2604357006918526,-0.0056376942417024,0.0021532429315737,0.1895758194010125,0.35271971048702017,0.4577044701119673
France,United States,Netherlands,7,8,20,2-3-3,13,18,19,30,50,0.6,13,0.305240736275219,0.6565662400344754,0.2563711270628983,-0.0565662400344754,0.0488696092123207,0.12190158065047287,0.39417745626961714,0.48392096307990995
France,United States,Belarus,7,8,21,2-3-3,12,18,19,34,49,0.6938775510204082,22,0.2246700723712218,0.6575005520024846,0.2519023065750475,0.0363769990179235,-0.0272322342038256,0.1162921128746444,0.44365111898753934,0.4400567681378163
France,United States,Canada,7,8,22,1-3-3,6,18,19,31,43,0.7209302325581395,21,0.1876061969015492,0.7261249175307007,0.170822806636,-0.0051946849725612,0.0167833902655491,0.32359820808247525,0.2601561096188849,0.4162456822986398
France,United States,Australia,7,8,23,3-3-3,18,19,20,36,57,0.631578947368421,18,0.2693965517241379,0.628434490354565,0.2845664802211624,0.003144457013856,-0.0151699284970244,0.15097175858405504,0.24829571112380922,0.6007325302921358
France,United States,Argentina,7,8,24,2-3-3,16,18,19,31,53,0.5849056603773585,13,0.3273386383731211,0.6361676552986208,0.2775441966232237,-0.0512619949212623,0.0497944417498973,0.18011409821333876,0.30263414443892916,0.517251757347732
France,United States,Peru,7,8,25,1-3-3,13,18,19,33,50,0.66,20,0.2660993221338049,0.6565662400344754,0.2563711270628983,0.0034337599655246,0.0097281950709066,0.3060876531353747,0.2776666645659855,0.4162456822986398
France,United States,Poland,7,8,26,2-3-3,11,18,19,32,48,0.6666666666666666,18,0.2280651340996168,0.6694265972340215,0.2372215149078723,-0.0027599305673549,-0.0091563808082555,0.13391789357979936,0.42633531583666606,0.43974679058353455
France,United States,Chile,7,8,27,2-3-3,13,18,19,31,50,0.62,14,0.2671676982021809,0.6565662400344754,0.2563711270628983,-0.0365662400344753,0.0107965711392826,0.16470103373583322,0.3933207232461859,0.44197824301798083
France,United States,Brazil,7,8,28,2-3-3,16,18,19,35,53,0.660377358490566,20,0.2473392933163047,0.6361676552986208,0.2775441966232237,0.0242097031919451,-0.0302049033069189,0.16917513886002777,0.41258703208021047,0.4182378290597617
France,United States,Romania,7,8,29,2-3-3,9,18,19,33,46,0.717391304347826,21,0.1755660631222849,0.6924478258878337,0.211654280888843,0.0249434784599923,-0.036088217766558,0.20083201350000604,0.38292230420135415,0.4162456822986398
France,United States,Ecuador,7,8,30,2-3-3,13,18,19,35,50,0.7,20,0.1752873563218391,0.6565662400344754,0.2563711270628983,0.0434337599655245,-0.0810837707410591,0.1984125059126807,0.3611999018809387,0.4403875922063805
France,United States,Portugal,7,8,31,1-3-3,7,18,19,33,44,0.75,24,0.1651863462208289,0.7202656520182179,0.1766024685906653,0.029734347981782,-0.0114161223698363,0.33769345082159824,0.18570182389842563,0.47660472527997616
France,United States,Colombia,7,8,32,1-3-3,6,18,19,34,43,0.7906976744186046,26,0.120335665500583,0.7261249175307007,0.170822806636,0.0645727568879038,-0.050487141135417,0.29860872492698654,0.2851455927743737,0.4162456822986398
France,United States,Bulgaria,7,8,33,1-3-3,9,18,19,33,46,0.717391304347826,22,0.1933526243871071,0.6924478258878337,0.211654280888843,0.0249434784599923,-0.0183016565017358,0.35117341657881035,0.23258090112254984,0.4162456822986398
France,United States,Venezuela,7,8,34,1-3-3,5,18,19,32,42,0.7619047619047619,23,0.1381928083577258,0.7258982316496189,0.1704437518360627,0.036006530255143,-0.0322509434783368,0.3301146275868761,0.2536396901144841,0.4162456822986398
France,United States,Türkiye,7,8,35,1-3-3,6,18,19,34,43,0.7906976744186046,26,0.120335665500583,0.7261249175307007,0.170822806636,0.0645727568879038,-0.050487141135417,0.33236617020834625,0.25138814749301397,0.4162456822986398
France,United Kingdom,Spain,7,9,10,2-3-3,15,18,22,33,55,0.6,13,0.2786324786324786,0.6499861779457301,0.2554236962233688,-0.0499861779457301,0.0232087824091097,0.12785763180368467,0.40308001009671823,0.46906235809959695
France,United Kingdom,Germany,7,9,11,2-3-3,18,19,22,35,59,0.5932203389830508,16,0.3257808499743984,0.6282888064527771,0.2833863290278516,-0.0350684674697262,0.0423945209465467,0.0893608264953561,0.43176965673591533,0.47886951676872846
France,United Kingdom,Uruguay,7,9,12,2-3-3,17,18,22,36,57,0.631578947368421,18,0.2704826038159371,0.6353008541352014,0.2743147893235453,-0.0037219067667804,-0.0038321855076082,0.18367674095202843,0.42879320252833847,0.3875300565196331
France,United Kingdom,Finland,7,9,13,2-3-3,13,18,22,34,53,0.6415094339622641,17,0.2513440860215054,0.6598767890209843,0.243522220013578,-0.0183673550587202,0.0078218660079273,0.12930466027211898,0.45685109351864545,0.4138442462092355
France,United Kingdom,China,7,9,14,2-3-3,17,18,22,34,57,0.5964912280701754,17,0.3408289241622574,0.6353008541352014,0.2743147893235453,-0.038809626065026,0.0665141348387121,0.12265585303741892,0.44536469640231724,0.4319794505602637
France,United Kingdom,South Africa,7,9,15,2-3-3,18,18,22,34,58,0.5862068965517241,16,0.3504273504273504,0.6304196171510528,0.2809363956058307,-0.0442127205993286,0.0694909548215197,0.18077820685129828,0.37947438692679375,0.43974740622190794
France,United Kingdom,India,7,9,16,2-3-3,13,18,22,37,53,0.6981132075471698,23,0.2035045798486658,0.6598767890209843,0.243522220013578,0.0382364185261854,-0.0400176401649121,0.13467438452096445,0.469267767504385,0.39605784797465043
France,United Kingdom,Italy,7,9,17,2-3-3,15,18,22,34,55,0.6181818181818182,15,0.2698611111111111,0.6499861779457301,0.2554236962233688,-0.0318043597639119,0.0144374148877423,0.17974005682822658,0.3525269647248626,0.46773297844691064
France,United Kingdom,Czechia,7,9,18,2-3-3,10,18,22,33,50,0.66,19,0.2435897435897436,0.6793308993680568,0.224392100757394,-0.0193308993680567,0.0191976428323495,0.12516125784024237,0.4375545789407957,0.4372841632189619
France,United Kingdom,Belgium,7,9,19,2-3-3,14,18,22,33,54,0.6111111111111112,15,0.2888888888888889,0.6564808739352114,0.2476554742048784,-0.0453697628241002,0.0412334146840104,0.17604405313282132,0.3977101199359603,0.4262458269312184
France,United Kingdom,Netherlands,7,9,20,2-3-3,13,18,22,32,53,0.6037735849056604,14,0.303030303030303,0.6598767890209843,0.243522220013578,-0.0561032041153239,0.059508083016725,0.10836981438228166,0.43916786571855715,0.452462319899161
France,United Kingdom,Belarus,7,9,21,2-3-3,12,18,22,34,52,0.6538461538461539,18,0.2388888888888888,0.6641987452285454,0.2409145603494667,-0.0103525913823915,-0.0020256714605778,0.10276034660645321,0.48864152843647934,0.4085981249570674
France,United Kingdom,Canada,7,9,22,1-3-3,6,18,22,32,46,0.6956521739130435,19,0.1901234567901234,0.7339136427611418,0.1601069660004201,-0.0382614688480983,0.0300164907897033,0.31006644181428406,0.305146519067825,0.38478703911789086
France,United Kingdom,Australia,7,9,23,3-3-3,18,20,22,37,60,0.6166666666666667,18,0.2918906810035842,0.6308526561784566,0.2803311925295222,-0.0141859895117899,0.0115594884740619,0.13743999231586382,0.2932861205727493,0.5692738871113868
France,United Kingdom,Argentina,7,9,24,2-3-3,16,18,22,33,56,0.5892857142857143,17,0.3669135802469136,0.6414328195067093,0.2672099732009825,-0.0521471052209949,0.0997036070459311,0.16658233194514757,0.3476245538878692,0.4857931141669831
France,United Kingdom,Peru,7,9,25,1-3-3,13,18,22,34,53,0.6415094339622641,17,0.2513440860215054,0.6598767890209843,0.243522220013578,-0.0183673550587202,0.0078218660079273,0.29255588686718353,0.32265707401492555,0.38478703911789086
France,United Kingdom,Poland,7,9,26,2-3-3,11,18,22,32,51,0.6274509803921569,16,0.2702991452991453,0.6726163398966726,0.2320500823827676,-0.0451653595045157,0.0382490629163776,0.12038612731160818,0.47132572528560607,0.4082881474027856
France,United Kingdom,Chile,7,9,27,2-3-3,13,18,22,34,53,0.6415094339622641,19,0.2739791073124406,0.6598767890209843,0.243522220013578,-0.0183673550587202,0.0304568872988626,0.15116926746764203,0.43831113269512595,0.4105195998372319
France,United Kingdom,Brazil,7,9,28,2-3-3,16,18,22,34,56,0.6071428571428571,15,0.2864197530864197,0.6414328195067093,0.2672099732009825,-0.0342899623638521,0.0192097798854372,0.15564337259183658,0.45757744152915053,0.3867791858790128
France,United Kingdom,Romania,7,9,29,2-3-3,9,18,22,34,49,0.6938775510204082,21,0.2047964113181504,0.6983948023588163,0.202155992707684,-0.0045172513384081,0.0026404186104663,0.18730024723181485,0.4279127136502942,0.38478703911789086
France,United Kingdom,Ecuador,7,9,30,2-3-3,13,18,22,35,53,0.660377358490566,18,0.2157909140667761,0.6598767890209843,0.243522220013578,0.0005005694695816,-0.0277313059468019,0.1848807396444895,0.4061903113298788,0.4089289490256316
France,United Kingdom,Portugal,7,9,31,1-3-3,7,18,22,32,47,0.6808510638297872,18,0.195027195027195,0.7226517747980936,0.1728513074980482,-0.0418007109683064,0.0221758875291467,0.32416168455340705,0.2306922333473657,0.44514608209922724
France,United Kingdom,Colombia,7,9,32,1-3-3,6,18,22,35,46,0.7608695652173914,24,0.1256038647342995,0.7339136427611418,0.1601069660004201,0.0269559224562495,-0.0345031012661206,0.28507695865879534,0.33013600222331374,0.38478703911789086
France,United Kingdom,Bulgaria,7,9,33,1-3-3,9,18,22,33,49,0.673469387755102,18,0.2098571926158133,0.6983948023588163,0.202155992707684,-0.0249254146037143,0.0077011999081292,0.33764165031061916,0.2775713105714899,0.38478703911789086
France,United Kingdom,Venezuela,7,9,34,1-3-3,5,18,22,33,45,0.7333333333333333,21,0.1428571428571428,0.7350017370831305,0.1584967920728999,-0.0016684037497972,-0.0156396492157571,0.3165828613186849,0.2986300995634242,0.38478703911789086
France,United Kingdom,Türkiye,7,9,35,1-3-3,6,18,22,34,46,0.7391304347826086,23,0.1512448903753251,0.7339136427611418,0.1601069660004201,0.0052167920214668,-0.0088620756250949,0.31883440394015505,0.296378556941954,0.38478703911789086
France,Spain,Germany,7,10,11,2-2-3,15,18,19,33,52,0.6346153846153846,18,0.2833061999728666,0.6449077857667235,0.2699784977453338,-0.0102924011513388,0.0133277022275327,0.14599293125177246,0.47493552574958375,0.3790715429986436
France,Spain,Uruguay,7,10,12,2-2-3,15,17,18,33,50,0.66,21,0.2818423551756885,0.6400736502380342,0.2759977809363358,0.0199263497619658,0.0058445742393526,0.2403088457084448,0.47195907154200684,0.28773208274954826
France,Spain,Finland,7,10,13,2-2-3,13,15,18,29,46,0.6304347826086957,17,0.3202991452991453,0.6537615428101552,0.2658943609689878,-0.0233267602014595,0.0544047843301574,0.18593676502853537,0.500016962532314,0.31404627243915056
France,Spain,China,7,10,14,2-2-3,15,17,18,31,50,0.62,15,0.2818423551756885,0.6400736502380342,0.2759977809363358,-0.0200736502380342,0.0058445742393526,0.17928795779383525,0.4885305654159857,0.3321814767901789
France,Spain,South Africa,7,10,15,2-2-3,15,18,18,33,51,0.6470588235294118,20,0.292022792022792,0.6444838260413018,0.272700909833254,0.0025749974881099,0.019321882189538,0.2374103116077146,0.42264025594046223,0.3399494324518231
France,Spain,India,7,10,16,2-2-3,13,15,18,32,46,0.6956521739130435,19,0.194681861348528,0.6537615428101552,0.2658943609689878,0.0418906311028882,-0.0712124996204598,0.19130648927738078,0.5124336365180535,0.2962598742045656
France,Spain,Italy,7,10,17,2-2-3,15,15,18,31,48,0.6458333333333334,19,0.2978595317725752,0.654219986572489,0.2627587028678164,-0.0083866532391556,0.0351008289047588,0.23637216158464291,0.3956928337385312,0.36793500467682577
France,Spain,Czechia,7,10,18,2-2-3,10,15,18,29,43,0.6744186046511628,17,0.2286324786324786,0.6818428739219436,0.2282046129372179,-0.0074242692707808,0.0004278656952607,0.1817933625966587,0.48072044795446417,0.33748618944887704
France,Spain,Belgium,7,10,19,2-2-3,14,15,18,29,47,0.6170212765957447,15,0.3069153069153069,0.6524015856234568,0.2684944489761923,-0.0353803090277121,0.0384208579391146,0.23267615788923765,0.4408759889496287,0.3264478531611335
France,Spain,Netherlands,7,10,20,2-2-3,13,15,18,30,46,0.6521739130434783,20,0.317016317016317,0.6537615428101552,0.2658943609689878,-0.0015876297666769,0.0511219560473291,0.16500191913869802,0.4823337347322257,0.35266434612907616
France,Spain,Belarus,7,10,21,2-2-3,12,15,18,32,45,0.7111111111111111,21,0.1997435897435897,0.657377883127469,0.2602080028223498,0.0537332279836421,-0.0604644130787601,0.15939245136286953,0.5318073974501479,0.3088001511869825
France,Spain,Canada,7,10,22,1-2-3,6,15,18,27,39,0.6923076923076923,17,0.2119658119658119,0.721114890123234,0.1803653767652293,-0.0288071978155417,0.0316004352005825,0.3666985465707004,0.3483123880814934,0.284989065347806
France,Spain,Australia,7,10,23,2-3-3,15,18,20,36,53,0.6792452830188679,22,0.235576923076923,0.6498381219241153,0.2609099558804338,0.0294071610947526,-0.0253330328035107,0.19407209707228015,0.33645198958641775,0.46947591334130195
France,Spain,Argentina,7,10,24,2-2-3,15,16,18,31,49,0.6326530612244898,17,0.2897435897435897,0.6478187234341541,0.2682690863253714,-0.0151656622096643,0.0214745034182183,0.2232144367015639,0.39079042290153776,0.38599514039689825
France,Spain,Peru,7,10,25,1-2-3,13,15,18,31,46,0.6739130434782609,20,0.259429580081754,0.6537615428101552,0.2658943609689878,0.0201515006681056,-0.0064647808872338,0.3491879916235998,0.365822943028594,0.284989065347806
France,Spain,Poland,7,10,26,2-2-3,11,15,18,28,44,0.6363636363636364,14,0.2591880341880341,0.6784727016835318,0.2309830132464988,-0.0421090653198954,0.0282050209415353,0.1770182320680245,0.5144915942992746,0.30849017363270076
France,Spain,Chile,7,10,27,2-2-3,13,15,18,31,46,0.6739130434782609,19,0.2447552447552447,0.6537615428101552,0.2658943609689878,0.0201515006681056,-0.021139116213743,0.20780137222405837,0.48147700170879437,0.31072162606714704
France,Spain,Brazil,7,10,28,2-2-3,15,16,18,33,49,0.673469387755102,20,0.2402659069325735,0.6478187234341541,0.2682690863253714,0.0256506643209478,-0.0280031793927978,0.21227547734825292,0.5007433105428191,0.2869812121089279
France,Spain,Romania,7,10,29,2-2-3,9,15,18,28,42,0.6666666666666666,16,0.2354339024819574,0.6838772676935467,0.2263345807150071,-0.0172106010268801,0.0090993217669502,0.24393235198823118,0.47107858266396274,0.284989065347806
France,Spain,Ecuador,7,10,30,2-2-3,13,15,18,32,46,0.6956521739130435,20,0.2163669663669663,0.6537615428101552,0.2658943609689878,0.0418906311028882,-0.0495273946020214,0.24151284440090584,0.4493561803435473,0.3091309752555467
France,Spain,Portugal,7,10,31,1-2-3,7,15,18,27,40,0.675,14,0.1878297141455036,0.7196283833156747,0.1814846969416694,-0.0446283833156746,0.0063450172038341,0.3807937893098234,0.2738581023610342,0.34534810832914237
France,Spain,Colombia,7,10,32,1-2-3,6,15,18,30,39,0.7692307692307693,22,0.1393240626650237,0.721114890123234,0.1803653767652293,0.0481158791075352,-0.0410413141002056,0.34170906341521173,0.3733018712369822,0.284989065347806
France,Spain,Bulgaria,7,10,33,1-2-3,9,15,18,28,42,0.6666666666666666,17,0.2532204637467795,0.6838772676935467,0.2263345807150071,-0.0172106010268801,0.0268858830317723,0.3942737550670355,0.3207371795851584,0.284989065347806
France,Spain,Venezuela,7,10,34,1-2-3,5,15,18,28,38,0.7368421052631579,20,0.1803131509013862,0.7247206896439246,0.180388534185031,0.0121214156192333,-7.538328364481428e-05,0.37321496607510124,0.34179596857709266,0.284989065347806
France,Spain,Türkiye,7,10,35,1-2-3,6,15,18,30,39,0.7692307692307693,21,0.1209030100334448,0.721114890123234,0.1803653767652293,0.0481158791075352,-0.0594623667317845,0.3754665086965714,0.33954442595562245,0.284989065347806
France,Germany,Uruguay,7,11,12,2-2-3,17,18,19,35,54,0.6481481481481481,21,0.2863680593565651,0.634608203796515,0.2791798512950374,0.0135399443516331,0.0071882080615277,0.20181204040011622,0.5006487181812039,0.29753924141867977
France,Germany,Finland,7,11,13,2-2-3,13,18,19,32,50,0.64,18,0.2812881562881563,0.6565662400344754,0.2563711270628983,-0.0165662400344753,0.024917029225258,0.14743995972020676,0.528706609171511,0.3238534311082821
France,Germany,China,7,11,14,2-2-3,17,18,19,31,54,0.5740740740740741,11,0.3170194003527336,0.634608203796515,0.2791798512950374,-0.0605341297224408,0.0378395490576962,0.1407911524855067,0.5172202120551828,0.3419886354593104
France,Germany,South Africa,7,11,15,2-2-3,18,18,19,30,55,0.5454545454545454,9,0.3588047754714421,0.6323729458886732,0.2809721698366482,-0.0869184004341278,0.0778326056347939,0.198913506299386,0.45132990257965927,0.3497565911209546
France,Germany,India,7,11,16,2-2-3,13,18,19,33,50,0.66,17,0.2182539682539682,0.6565662400344754,0.2563711270628983,0.0034337599655246,-0.03811715880893,0.15280968396905223,0.5411232831572504,0.30606703287369713
France,Germany,Italy,7,11,17,2-2-3,15,18,19,32,52,0.6153846153846154,17,0.3163736263736263,0.6449077857667235,0.2699784977453338,-0.029523170382108,0.0463951286282925,0.19787535627631433,0.42438248037772813,0.3777421633459573
France,Germany,Czechia,7,11,18,2-2-3,10,18,19,32,47,0.6808510638297872,19,0.216031746031746,0.6851578435128152,0.2203083380862623,-0.0043067796830279,-0.0042765920545162,0.14329655728833013,0.5094100945936612,0.34729334811800855
France,Germany,Belgium,7,11,19,2-2-3,14,18,19,31,51,0.6078431372549019,13,0.2777777777777778,0.6526965177711143,0.2604357006918526,-0.0448533805162123,0.0173420770859251,0.1941793525809091,0.4695656355888258,0.336255011830265
France,Germany,Netherlands,7,11,20,2-2-3,13,18,19,31,50,0.62,17,0.3204295704295705,0.6565662400344754,0.2563711270628983,-0.0365662400344753,0.0640584433666722,0.12650511383036944,0.5110233813714227,0.36247150479820767
