query_from,query_to,query_cat,query_topic,query_status,query_doc_type,result_page,result_index,arec_id,aatm_id,irec_no,instrument_no,year_meeting,meeting_no,meeting_city,subject,detail_url,title,legal_status,adoption_date,entry_into_force,approval_count,approval_countries,approval_dates,approval_text,characteristic_count,characteristic_links,characteristics_json,approvals_json,content,parse_error
01/01/1958,01/01/2158,0,0,0,3,3,3,697,87,D4,4,2019,ATCM XLII - CEP XXII,Prague,Staff Regulations for the Secretariat of the Antarctic Treaty,https://www.ats.aq/devAS/Meetings/Measure/697?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 4 (2019) - ATCM XLII - CEP XXII, Prague",Adopted 11/07/2019. No longer current: D 2 (2021),,,0,,,,7,https://documents.ats.aq/recatt/att663_e.pdf,"[{""Title"":""Subject"",""Text"":""Staff Regulations for the Secretariat of the Antarctic Treaty"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 11/07/2019. No longer current: D 2 (2021)"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- Secretariat"",""Url"":null},{""Title"":""Attachments"",""Text"":""Staff Regulations for the Secretariat of the Antarctic Treaty"",""Url"":""https://documents.ats.aq/recatt/att663_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""157"",""Url"":null},{""Title"":""Memo"",""Text"":""Staff Regulations annexed to this Decision revoked by Decision 2 (2021)"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,3,4,698,87,D5,5,2019,ATCM XLII - CEP XXII,Prague,Multi-Year Strategic Work Plan for the Antarctic Treaty Consultative Meeting,https://www.ats.aq/devAS/Meetings/Measure/698?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 5 (2019) - ATCM XLII - CEP XXII, Prague",Adopted 11/07/2019. No longer current: D 5 (2021),,,0,,,,7,https://documents.ats.aq/recatt/att664_e.pdf,"[{""Title"":""Subject"",""Text"":""Multi-Year Strategic Work Plan for the Antarctic Treaty Consultative Meeting"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 11/07/2019. No longer current: D 5 (2021)"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- Multi-Year Strategic Work Plan"",""Url"":null},{""Title"":""Attachments"",""Text"":""ATCM Multi-Year Strategic Work Plan"",""Url"":""https://documents.ats.aq/recatt/att664_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""214"",""Url"":null},{""Title"":""Memo"",""Text"":""Multi-Year Strategic Work Plan annexed to this Decision revoked by Decision 5 (2021)."",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,3,5,699,87,D6,6,2019,ATCM XLII - CEP XXII,Prague,Manual of Regulations and Guidelines Relevant to Tourism and Non-Governmental Activities in Antarctica,https://www.ats.aq/devAS/Meetings/Measure/699?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 6 (2019) - ATCM XLII - CEP XXII, Prague",Adopted 11/07/2019,,,0,,,,6,https://documents.ats.aq/recatt/att665_e.pdf,"[{""Title"":""Subject"",""Text"":""Manual of Regulations and Guidelines Relevant to Tourism and Non-Governmental Activities in Antarctica"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 11/07/2019"",""Url"":null},{""Title"":""Category"",""Text"":""Tourism and Non-Governmental Activities"",""Url"":null},{""Title"":""Topics"",""Text"":""- Tourism regulation"",""Url"":null},{""Title"":""Attachments"",""Text"":""Indicative list of texts that could be included in the Manual"",""Url"":""https://documents.ats.aq/recatt/att665_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""387"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,3,6,700,87,D7,7,2019,ATCM XLII - CEP XXII,Prague,Reviewing Requirements for Exchanging Information on Non-Governmental Expeditions,https://www.ats.aq/devAS/Meetings/Measure/700?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 7 (2019) - ATCM XLII - CEP XXII, Prague",Adopted 11/07/2019,,,0,,,,7,https://documents.ats.aq/recatt/att666_e.pdf,"[{""Title"":""Subject"",""Text"":""Reviewing Requirements for Exchanging Information on Non-Governmental Expeditions"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 11/07/2019"",""Url"":null},{""Title"":""Category"",""Text"":""Information exchange"",""Url"":null},{""Title"":""Topics"",""Text"":""- Tourism"",""Url"":null},{""Title"":""Attachments"",""Text"":""Information Exchange Requirements\n                                        . Replaced by D7 (2021)"",""Url"":""https://documents.ats.aq/recatt/att666_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""405"",""Url"":null},{""Title"":""Memo"",""Text"":""Annex to this Decision is no longer current by Decision 7 (2021)"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,3,7,673,85,D1,1,2018,ATCM XLI - CEP XXI,Buenos Aires,"Secretariat Report, Programme and Budget",https://www.ats.aq/devAS/Meetings/Measure/673?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 1 (2018) - ATCM XLI - CEP XXI, Buenos Aires",Adopted 18/05/2018,,,0,,,,6,https://documents.ats.aq/recatt/att637_e.pdf,"[{""Title"":""Subject"",""Text"":""Secretariat Report, Programme and Budget"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 18/05/2018"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- Secretariat"",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex 1: Audited Financial Report for 2016/2017\n                                \n                                    Annex 2: Provisional Financial Report for 2017/18\n                                \n                                    Annex 3: Secretariat Programme for 2018/19"",""Url"":""https://documents.ats.aq/recatt/att637_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""47"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,3,8,674,85,D2,2,2018,ATCM XLI - CEP XXI,Buenos Aires,Renewal of the Contract of the Secretariat's External Auditor,https://www.ats.aq/devAS/Meetings/Measure/674?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 2 (2018) - ATCM XLI - CEP XXI, Buenos Aires",Adopted 18/05/2018,,,0,,,,6,https://documents.ats.aq/recatt/att640_e.pdf,"[{""Title"":""Subject"",""Text"":""Renewal of the Contract of the Secretariat's External Auditor"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 18/05/2018"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- Secretariat"",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex: Tasks to be carried out by the external auditor"",""Url"":""https://documents.ats.aq/recatt/att640_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""47"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,3,9,675,85,D3,3,2018,ATCM XLI - CEP XXI,Buenos Aires,Multi-Year Strategic Work Plan for the Antarctic Treaty Consultative Meeting,https://www.ats.aq/devAS/Meetings/Measure/675?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 3 (2018) - ATCM XLI - CEP XXI, Buenos Aires",Adopted 18/05/2018. No longer current: D 5 (2019),,,0,,,,6,https://documents.ats.aq/recatt/att641_e.pdf,"[{""Title"":""Subject"",""Text"":""Multi-Year Strategic Work Plan for the Antarctic Treaty Consultative Meeting"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 18/05/2018. No longer current: D 5 (2019)"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- Multi-Year Strategic Work Plan"",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex: ATCM Multi-Year Strategic Work Plan"",""Url"":""https://documents.ats.aq/recatt/att641_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""92"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,3,10,652,82,D1,1,2017,ATCM XL - CEP XX,Beijing,Subsidiary Group of the Committee for Environmental Protection on Climate Change Response (SGCCR),https://www.ats.aq/devAS/Meetings/Measure/652?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 1 (2017) - ATCM XL - CEP XX, Beijing",Adopted 01/06/2017,,,0,,,,6,,"[{""Title"":""Subject"",""Text"":""Subsidiary Group of the Committee for Environmental Protection on Climate Change Response (SGCCR)"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 01/06/2017"",""Url"":null},{""Title"":""Category"",""Text"":""Environmental protection"",""Url"":null},{""Title"":""Topics"",""Text"":""- CEP (Committee for Environmental Protection)\n                                - Global change research"",""Url"":null},{""Title"":""Attachments"",""Text"":"""",""Url"":null},{""Title"":""Relevant Final Report paragraph"",""Text"":""50"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,3,11,653,82,D2,2,2017,ATCM XL - CEP XX,Beijing,Guidelines on the procedure to be followed with respect to Consultative Party status,https://www.ats.aq/devAS/Meetings/Measure/653?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 2 (2017) - ATCM XL - CEP XX, Beijing",Adopted 01/06/2017,,,0,,,,6,https://documents.ats.aq/recatt/att618_e.pdf,"[{""Title"":""Subject"",""Text"":""Guidelines on the procedure to be followed with respect to Consultative Party status"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 01/06/2017"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- Consultative Party Status"",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex: Guidelines on the procedure to be followed with respect to Consultative Party status"",""Url"":""https://documents.ats.aq/recatt/att618_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""93"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,3,12,654,82,D3,3,2017,ATCM XL - CEP XX,Beijing,Measures withdrawn,https://www.ats.aq/devAS/Meetings/Measure/654?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 3 (2017) - ATCM XL - CEP XX, Beijing",Adopted 01/06/2017,,,0,,,,6,https://documents.ats.aq/recatt/att619_e.pdf,"[{""Title"":""Subject"",""Text"":""Measures withdrawn"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 01/06/2017"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- Status of measures"",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex: Measures witdrawn"",""Url"":""https://documents.ats.aq/recatt/att619_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""94"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,3,13,655,82,D4,4,2017,ATCM XL - CEP XX,Beijing,Procedure for Appointing Antarctic Treaty Consultative Meeting Working Group Chairs,https://www.ats.aq/devAS/Meetings/Measure/655?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 4 (2017) - ATCM XL - CEP XX, Beijing",Adopted 01/06/2017,,,0,,,,6,,"[{""Title"":""Subject"",""Text"":""Procedure for Appointing Antarctic Treaty Consultative Meeting Working Group Chairs"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 01/06/2017"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- Rules of Procedure"",""Url"":null},{""Title"":""Attachments"",""Text"":"""",""Url"":null},{""Title"":""Relevant Final Report paragraph"",""Text"":""97"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,3,14,656,82,D5,5,2017,ATCM XL - CEP XX,Beijing,"Secretariat Report, Programme and Budget",https://www.ats.aq/devAS/Meetings/Measure/656?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 5 (2017) - ATCM XL - CEP XX, Beijing",Adopted 01/06/2017,,,0,,,,6,https://documents.ats.aq/recatt/att620_e.pdf,"[{""Title"":""Subject"",""Text"":""Secretariat Report, Programme and Budget"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 01/06/2017"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- Secretariat"",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex 1: Audited Financial Report for 2015/2016\n                                \n                                    Annex 2: Provisional Financial Report for 2016/17\n                                \n                                    Annex 3: Secretariat Programme for 2017/18"",""Url"":""https://documents.ats.aq/recatt/att620_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""120"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,4,0,657,82,D6,6,2017,ATCM XL - CEP XX,Beijing,Appointment of the Executive Secretary,https://www.ats.aq/devAS/Meetings/Measure/657?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 6 (2017) - ATCM XL - CEP XX, Beijing",Adopted 01/06/2017,,,0,,,,6,https://documents.ats.aq/recatt/att623_e.pdf,"[{""Title"":""Subject"",""Text"":""Appointment of the Executive Secretary"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 01/06/2017"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- Executive Secretary\n                                - Secretariat"",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex: Letters"",""Url"":""https://documents.ats.aq/recatt/att623_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""419"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,4,1,658,82,D7,7,2017,ATCM XL - CEP XX,Beijing,Multi-Year Strategic Work Plan for the Antarctic Treaty Consultative Meeting,https://www.ats.aq/devAS/Meetings/Measure/658?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 7 (2017) - ATCM XL - CEP XX, Beijing",Adopted 01/06/2017. No longer current: D 3 (2018),,,0,,,,6,https://documents.ats.aq/recatt/att624_e.pdf,"[{""Title"":""Subject"",""Text"":""Multi-Year Strategic Work Plan for the Antarctic Treaty Consultative Meeting"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 01/06/2017. No longer current: D 3 (2018)"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- Multi-Year Strategic Work Plan"",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex: ATCM Multi-Year Strategic Work Plan"",""Url"":""https://documents.ats.aq/recatt/att624_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""201"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,4,2,631,81,D1,1,2016,ATCM XXXIX - CEP XIX,Santiago,Observers to the Committee for Environmental Protection,https://www.ats.aq/devAS/Meetings/Measure/631?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 1 (2016) - ATCM XXXIX - CEP XIX, Santiago",Adopted 01/06/2016,,,0,,,,6,,"[{""Title"":""Subject"",""Text"":""Observers to the Committee for Environmental Protection"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 01/06/2016"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- CEP (Committee for Environmental Protection)\n                                - Observers\n                                - Rules of Procedure"",""Url"":null},{""Title"":""Attachments"",""Text"":"""",""Url"":null},{""Title"":""Relevant Final Report paragraph"",""Text"":""50"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,4,3,632,81,D2,2,2016,ATCM XXXIX - CEP XIX,Santiago,Revised Rules of Procedure for the Antarctic Treaty Consultative Meeting,https://www.ats.aq/devAS/Meetings/Measure/632?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 2 (2016) - ATCM XXXIX - CEP XIX, Santiago",Adopted 01/06/2016. No longer current: D 2 (2024),,,0,,,,6,https://documents.ats.aq/recatt/att597_e.pdf,"[{""Title"":""Subject"",""Text"":""Revised Rules of Procedure for the Antarctic Treaty Consultative Meeting"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 01/06/2016. No longer current: D 2 (2024)"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- Rules of Procedure"",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex: Revised Rules of Procedure for the ATCM (2016)\n                                        . Replaced by D2 (2024)"",""Url"":""https://documents.ats.aq/recatt/att597_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""115"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,4,4,633,81,D3,3,2016,ATCM XXXIX - CEP XIX,Santiago,"Secretariat Report, Programme and Budget",https://www.ats.aq/devAS/Meetings/Measure/633?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 3 (2016) - ATCM XXXIX - CEP XIX, Santiago",Adopted 01/06/2016,,,0,,,,6,https://documents.ats.aq/recatt/att598_e.pdf,"[{""Title"":""Subject"",""Text"":""Secretariat Report, Programme and Budget"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 01/06/2016"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- Secretariat"",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex 1: Audited Financial Report for 2014/2015\n                                \n                                    Annex 2: Provisional Financial Report for 2015/16\n                                \n                                    Annex 3: Secretariat Programme for 2016/17"",""Url"":""https://documents.ats.aq/recatt/att598_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""124"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,4,5,634,81,D4,4,2016,ATCM XXXIX - CEP XIX,Santiago,Procedure for Selection and Appointment of the Executive Secretary of the Secretariat of the Antarctic Treaty,https://www.ats.aq/devAS/Meetings/Measure/634?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 4 (2016) - ATCM XXXIX - CEP XIX, Santiago",Adopted 01/06/2016,,,0,,,,6,https://documents.ats.aq/recatt/att601_e.pdf,"[{""Title"":""Subject"",""Text"":""Procedure for Selection and Appointment of the Executive Secretary of the Secretariat of the Antarctic Treaty"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 01/06/2016"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- Executive Secretary\n                                - Secretariat"",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex 1: Draft Advertisement\n                                \n                                    Annex 2: Standard Application Form"",""Url"":""https://documents.ats.aq/recatt/att601_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""127"",""Url"":null}]",null,,
